hsa-mir-132-5p,multiple sclerosis
hsa-mir-18b-5p,"carcinoma, hepatocellular"
hsa-mir-1236-5p,inflammation
hsa-mir-32-5p,neoplasms [unspecific]
hsa-mir-128-3p,"carcinoma, lung"
hsa-mir-195-5p,"carcinoma, laryngeal"
hsa-mir-19a-5p,"carcinoma, lung"
hsa-mir-331-5p,amyotrophic lateral sclerosis
hsa-mir-4291,melanoma
hsa-mir-133a-5p,hypertrophy
hsa-mir-885-5p,alzheimer disease
hsa-mir-23b-5p,kidney neoplasms
hsa-mir-24-3p,prostate neoplasms
hsa-mir-564,breast cancer
hsa-mir-326,medulloblastoma
hsa-mir-502-5p,"carcinoma, gastric"
hsa-mir-25-5p,colon neoplasms
hsa-mir-199b-5p,heart failure
hsa-let-7e-5p,breast cancer
hsa-mir-155-5p,chronic hepatitis c
hsa-mir-185-5p,"squamous cell carcinoma, tongue"
hsa-mir-24-3p,glioblastoma
hsa-mir-19a-5p,cervical neoplasms
hsa-mir-150-5p,osteoarthritis
hsa-mir-26a-5p,stroke
hsa-mir-148b-5p,lung neoplasms
hsa-mir-222-5p,alzheimer disease
hsa-mir-6880-5p,"carcinoma, biliary tract"
hsa-mir-301a-5p,gastric neoplasms
hsa-mir-335-5p,lung neoplasms
hsa-mir-208b-5p,acute myocardial infarction
hsa-mir-127-5p,balkan nephropathy
hsa-mir-409-5p,breast cancer
hsa-mir-106a-5p,ischemia-reperfusion injury
hsa-mir-765,hepatitis c virus infection
hsa-mir-323a-5p,glioblastoma
hsa-mir-185-5p,liver diseases [unspecific]
hsa-mir-99a-5p,pancreatic neoplasms
hsa-mir-19a-5p,sepsis
hsa-mir-30b-5p,alcoholic hepatitis
hsa-mir-1260b,aplastic anemia
hsa-mir-218-5p,neuroblastoma
hsa-mir-148b-5p,acute myocardial infarction
hsa-mir-708-5p,ovarian neoplasms
hsa-mir-27b-5p,myeloma
hsa-mir-205-5p,keloid
hsa-mir-3941,"adenocarcinoma, lung"
hsa-mir-22-5p,hepatitis b virus infection
hsa-mir-142-5p,autoimmune diseases [unspecific]
hsa-mir-204-5p,chronic kidney disease
hsa-mir-145-5p,obesity
hsa-mir-27a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-134-5p,atherosclerosis
hsa-mir-191-5p,melanoma
hsa-mir-93-5p,"squamous cell carcinoma, lung"
hsa-mir-15b-5p,alzheimer disease
hsa-mir-410-5p,blindness
hsa-mir-342-5p,alzheimer disease
hsa-mir-221-5p,leukemia
hsa-mir-454-5p,esophageal neoplasms
hsa-mir-323a-5p,thyroid neoplasms
hsa-mir-19b-1-5p,brain neoplasms
hsa-mir-300,osteosarcoma
hsa-mir-28-5p,"carcinoma, lung, small-cell"
hsa-mir-1282,neoplasms [unspecific]
hsa-mir-7-5p,parkinson disease
hsa-mir-19b-1-5p,hematologic neoplasms
hsa-mir-101-5p,bladder neoplasms
hsa-mir-34b-5p,wilms tumor
hsa-mir-675-5p,prostate neoplasms
hsa-let-7f-5p,colon neoplasms
hsa-mir-181b-5p,rhinosinusitis
hsa-let-7e-5p,lung neoplasms
hsa-mir-221-5p,diabetes mellitus
hsa-mir-100-5p,nasopharyngeal neoplasms
hsa-mir-133b,glioblastoma
hsa-mir-221-5p,irritable bowel syndrome
hsa-let-7b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-141-5p,early-stage gastric carcinoma
hsa-mir-106b-5p,pancreatic endocrine carcinoma
hsa-mir-29a-5p,breast cancer
hsa-mir-20a-5p,stroke
hsa-let-7f-2-3p,retinoblastoma
hsa-mir-29a-5p,hepatitis c virus infection
hsa-mir-146a-5p,hypertension
hsa-mir-152-5p,systemic lupus erythematosus
hsa-mir-32-5p,brain disease [unspecific]
hsa-mir-497-5p,gastric neoplasms
hsa-mir-132-5p,infection [unspecific]
hsa-mir-146a-5p,coronary restenosis
hsa-mir-135b-5p,endometriosis
hsa-mir-148a-5p,chordoma
hsa-mir-96-5p,ovarian neoplasms
hsa-mir-145-5p,cervical neoplasms
hsa-mir-7-1-3p,"carcinoma, lung, non-small-cell"
hsa-mir-483-5p,immune thrombocytopenic purpura
hsa-mir-30b-5p,epilepsy
hsa-mir-3915,"leukemia, myeloid, chronic"
hsa-mir-22-5p,melanoma
hsa-mir-139-5p,ovarian neoplasms
hsa-mir-29c-5p,idiopathic pulmonary fibrosis
hsa-mir-122-5p,oral neoplasms
hsa-mir-335-5p,sepsis
hsa-mir-30b-5p,esophageal neoplasms
hsa-mir-642a-5p,osteosarcoma
hsa-mir-222-5p,"carcinoma, hepatocellular"
hsa-mir-509-5p,"leukemia, myeloid, acute"
hsa-mir-204-5p,"carcinoma, hepatocellular"
hsa-mir-19a-5p,"carcinoma, gastric"
hsa-mir-204-5p,vascular disease [unspecific]
hsa-mir-337-5p,salivary gland neoplasms
hsa-mir-375-5p,pancreatic neoplasms
hsa-mir-148b-5p,"carcinoma, thyroid, follicular"
hsa-mir-148a-5p,breast cancer
hsa-mir-382-5p,kidney injury
hsa-mir-199b-5p,inflammation
hsa-mir-187-5p,"allergic rhinitis,perennial"
hsa-mir-125a-5p,breast cancer
hsa-mir-15b-5p,retinoblastoma
hsa-mir-335-5p,ovarian neoplasms
hsa-mir-326,thyroid neoplasms
hsa-mir-106b-5p,ovarian neoplasms
hsa-mir-150-5p,ischemia-reperfusion injury
hsa-mir-16-2-3p,ovarian neoplasms
hsa-mir-638,asthma
hsa-mir-196a-5p,barrett esophagus
hsa-mir-193a-5p,bladder neoplasms
hsa-mir-191-5p,breast cancer
hsa-mir-126-5p,"leukemia, myeloid, acute"
hsa-mir-495-5p,"squamous cell carcinoma, oral"
hsa-mir-21-5p,"adenocarcinoma, colon"
hsa-mir-93-5p,viral infectious disease
hsa-mir-3908,breast cancer
hsa-mir-206,soft tissue sarcoma
hsa-mir-510-5p,fragile x syndrome
hsa-mir-26a-1-3p,aortic stenosis
hsa-mir-372-5p,urinary bladder cancer
hsa-mir-19b-1-5p,"leukemia, b-cell"
hsa-mir-92a-3p,"diabetes mellitus, gestational"
hsa-mir-221-5p,intrahepatic cholangiocarcinoma
hsa-mir-486-5p,kideny transplant rejection
hsa-mir-340-5p,"adenocarcinoma, esophageal"
hsa-mir-19b-1-5p,atherosclerosis
hsa-mir-194-5p,multiple myeloma
hsa-mir-210-5p,aortic stenosis
hsa-mir-194-5p,barrett esophagus
hsa-mir-34c-5p,osteoporosis
hsa-mir-146b-5p,stroke
hsa-mir-125b-5p,spinal cord injuries
hsa-mir-149-5p,"adenocarcinoma, esophageal"
hsa-mir-153-3p,neuroblastoma
hsa-mir-302d-5p,neoplasms [unspecific]
hsa-mir-152-5p,ovarian neoplasms
hsa-mir-125b-2-3p,glioblastoma
hsa-mir-1207-5p,"carcinoma, lung, non-small-cell"
hsa-mir-19a-5p,non-syndromic orofacial clefts
hsa-mir-15b-5p,acute coronary syndrome
hsa-mir-26a-5p,"adenocarcinoma, lung"
hsa-mir-483-5p,thrombosis
hsa-mir-9-5p,pulmonary hypertension
hsa-mir-9-5p,knee osteoarthritis
hsa-mir-21-5p,prostate neoplasms
hsa-mir-29b-2-5p,glioblastoma
hsa-mir-4709-5p,"stroke, ischemic"
hsa-mir-483-5p,alzheimer disease
hsa-let-7f-1-3p,mesothelioma
hsa-mir-193a-5p,aortic stenosis
hsa-mir-24-2-5p,retinoblastoma
hsa-mir-449b-5p,colorectal carcinoma
hsa-mir-17-5p,non-traumatic osteonecrosis
hsa-mir-518b,chondrosarcoma
hsa-mir-23b-5p,"cardiomyopathy, hypertrophic"
hsa-mir-100-5p,head and neck neoplasms
hsa-mir-338-5p,huntington disease
hsa-mir-92b-5p,smoke inhalation injury
hsa-mir-133b,liver neoplasms
hsa-mir-146b-5p,adenovirus infection
hsa-mir-133a-5p,"carcinoma, pancreatic"
hsa-mir-30a-5p,"carcinoma, hepatocellular"
hsa-mir-146a-5p,"carcinoma, bladder"
hsa-mir-149-5p,"leukemia, lymphoblastic, acute"
hsa-mir-525-5p,"leukemia, myeloid, chronic"
hsa-mir-133b,"carcinoma, bladder"
hsa-mir-222-5p,pancreatic neoplasms
hsa-mir-152-5p,leiomyosarcoma
hsa-mir-340-5p,liver diseases [unspecific]
hsa-mir-22-5p,malignant neoplasms [unspecific]
hsa-mir-196a-1-3p,lung neoplasms
hsa-mir-200c-5p,autoimmune diseases [unspecific]
hsa-mir-551b-5p,"carcinoma, ovarian"
hsa-mir-30a-5p,lung neoplasms
hsa-mir-326,glioma
hsa-mir-20a-5p,lung neoplasms
hsa-mir-146a-5p,"colitis, ulcerative"
hsa-mir-182-5p,"shock, septic"
hsa-mir-148a-5p,multiple myeloma
hsa-mir-539-5p,osteosarcoma
hsa-mir-508-5p,breast cancer
hsa-mir-204-5p,kidney diseases [unspecific]
hsa-mir-223-5p,hepatoblastoma
hsa-mir-135a-5p,depression disorder
hsa-mir-26b-5p,anemia
hsa-mir-18a-5p,prostate neoplasms
hsa-mir-216a-5p,"carcinoma, colon"
hsa-mir-193b-5p,autistic disorder
hsa-mir-34b-5p,osteoporosis
hsa-mir-181c-5p,"leukemia, myeloid, acute"
hsa-mir-573,breast cancer
hsa-mir-423-5p,macular degeneration
hsa-mir-301a-5p,"carcinoma, ovarian"
hsa-mir-451a,heart failure
hsa-mir-423-5p,pleural mesothelioma
hsa-mir-383-5p,ependymoma
hsa-mir-182-5p,acute lung injury
hsa-mir-2861,"carcinoma, basal cell"
hsa-mir-223-5p,"adenocarcinoma, lung"
hsa-mir-181c-5p,silicosis
hsa-mir-24-3p,breast cancer
hsa-mir-24-1-5p,prostate neoplasms
hsa-mir-146b-5p,aortic stenosis
hsa-mir-145-5p,"adenocarcinoma, gastric"
hsa-mir-7-1-3p,adenovirus infection
hsa-let-7a-5p,heart failure
hsa-mir-34b-5p,pleural mesothelioma
hsa-mir-146a-5p,leprosy
hsa-mir-126-5p,thyroid neoplasms
hsa-mir-107,"carcinoma, hepatocellular"
hsa-mir-138-1-3p,neoplasms [unspecific]
hsa-mir-146a-5p,human papilloma virus infection
hsa-mir-129-2-3p,lung neoplasms
hsa-mir-153-3p,intervertebral disc degeneration
hsa-mir-3126-5p,"carcinoma, hepatocellular"
hsa-mir-543,prostate neoplasms
hsa-mir-24-1-5p,tourette syndrome
hsa-mir-125b-5p,neoplasms [unspecific]
hsa-mir-99a-5p,lupus vulgaris
hsa-let-7d-5p,kaposi sarcoma
hsa-mir-10b-5p,"fatty liver, non-alcoholic"
hsa-mir-28-5p,helicobacter pylori infection
hsa-mir-29a-5p,"leukemia, lymphoblastic, acute"
hsa-mir-215-5p,urinary bladder cancer
hsa-mir-146b-5p,endotoxemia
hsa-mir-100-5p,osteosarcoma
hsa-mir-494-5p,chondrosarcoma
hsa-mir-590-5p,crohn disease
hsa-mir-7-5p,gastrointestinal neoplasms
hsa-mir-151a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-129-5p,ovarian neoplasms
hsa-mir-30c-2-3p,"aortic aneurysm, thoracic"
hsa-mir-126-5p,coronary artery disease
hsa-let-7b-5p,lung neoplasms
hsa-mir-30b-5p,melanoma
hsa-mir-543,infertility
hsa-mir-191-5p,colon neoplasms
hsa-mir-155-5p,periodontitis
hsa-mir-196a-5p,multiple sclerosis
hsa-let-7c-5p,influenza
hsa-mir-200b-5p,"carcinoma, endometrial"
hsa-mir-222-5p,breast cancer
hsa-let-7g-5p,alzheimer disease
hsa-mir-21-5p,hypertension
hsa-mir-125b-5p,anemia
hsa-mir-214-5p,renal fibrosis
hsa-mir-1914-5p,colorectal carcinoma
hsa-mir-320a-5p,intrahepatic cholangiocarcinoma
hsa-mir-155-5p,arthritis
hsa-mir-142-5p,chronic inflammation
hsa-mir-206,prolactinoma
hsa-mir-4496,"carcinoma, gastric"
hsa-mir-372-5p,"carcinoma, oral"
hsa-mir-146a-5p,immune thrombocytopenic purpura
hsa-mir-138-2-3p,urinary bladder cancer
hsa-mir-107,pituitary neoplasms
hsa-mir-96-5p,sensorineural hearing loss
hsa-let-7a-5p,cholesteatoma
hsa-mir-493-5p,lung neoplasms
hsa-mir-126-5p,lymphoma
hsa-mir-24-3p,diabetic nephropathy
hsa-mir-137-5p,breast cancer
hsa-mir-27a-5p,diabetes mellitus
hsa-mir-30c-1-3p,parkinson disease
hsa-mir-186-5p,glioma
hsa-mir-142-5p,early-stage gastric carcinoma
hsa-mir-181a-5p,cardiomegaly
hsa-mir-16-5p,"lymphoma, non-hodgkin"
hsa-mir-1178-5p,tuberculosis
hsa-mir-15b-5p,spinal cord injuries
hsa-mir-124-5p,"leukemia, lymphoblastic, acute"
hsa-mir-155-5p,kidney diseases [unspecific]
hsa-mir-29c-5p,lung fibrosis
hsa-mir-328-5p,heart failure
hsa-mir-182-5p,"carcinoma, ovarian"
hsa-mir-106b-5p,giant cell tumor of bone
hsa-mir-17-5p,colorectal carcinoma
hsa-mir-370-5p,hyperlipidemia
hsa-mir-22-5p,pulmonary hypertension
hsa-mir-1-3p,chronic hepatitis c
hsa-mir-190a-5p,prostate neoplasms
hsa-mir-338-5p,"squamous cell carcinoma, oral"
hsa-mir-155-5p,chronic inflammation
hsa-mir-520g-5p,stroke
hsa-mir-106b-5p,alopecia
hsa-mir-143-5p,mesothelioma
hsa-mir-539-5p,"carcinoma, hepatocellular"
hsa-mir-199a-5p,breast cancer
hsa-mir-205-5p,"leukemia-lymphoma, adult t-cell"
hsa-mir-718,breast cancer
hsa-mir-873-5p,glioma
hsa-mir-34c-5p,liver neoplasms
hsa-mir-506-5p,"carcinoma, esophageal"
hsa-mir-182-5p,breast cancer
hsa-mir-590-5p,influenza
hsa-mir-7-5p,"carcinoma, hepatocellular"
hsa-mir-15b-5p,colon neoplasms
hsa-let-7a-5p,lung neoplasms
hsa-mir-223-5p,chronic kidney disease
hsa-mir-19a-5p,toxoplasma gondii infection
hsa-mir-3714,endometriosis
hsa-mir-4455,gastric neoplasms
hsa-mir-302a-5p,gastric neoplasms
hsa-mir-335-5p,sjogren syndrome
hsa-mir-339-5p,neuroblastoma
hsa-mir-498-5p,"leukemia, myeloid, acute"
hsa-mir-494-5p,muscle diseases [unspecific]
hsa-mir-30a-5p,nasopharyngeal neoplasms
hsa-mir-9-5p,"carcinoma, renal cell"
hsa-mir-370-5p,cholangiocarcinoma
hsa-mir-302a-5p,glioblastoma
hsa-mir-495-5p,thrombosis
hsa-mir-326,"leukemia, lymphoblastic, acute"
hsa-mir-19b-1-5p,feingold syndrome
hsa-mir-345-5p,colorectal carcinoma
hsa-mir-181c-5p,prostate neoplasms
hsa-mir-641,psychotic disorders
hsa-mir-20b-5p,"diabetes mellitus, type 2"
hsa-mir-574-5p,atrial fibrillation
hsa-mir-29a-5p,lung neoplasms
hsa-mir-181b-2-3p,medulloblastoma
hsa-mir-143-5p,urinary bladder cancer
hsa-mir-133b,myotonic muscular dystrophy
hsa-mir-146b-5p,diabetes mellitus
hsa-mir-146a-5p,chronic hepatitis b
hsa-let-7c-5p,atherosclerosis
hsa-mir-372-5p,pituitary neoplasms
hsa-mir-26a-1-3p,"leukemia, myeloid, acute"
hsa-mir-205-5p,cholangiocarcinoma
hsa-mir-128-3p,breast cancer
hsa-mir-29c-5p,hepatitis b virus infection
hsa-mir-363-5p,autism spectrum disorder
hsa-mir-320a-5p,osteoarthritis
hsa-mir-193b-5p,gastric neoplasms
hsa-mir-662,"squamous cell carcinoma, lung"
hsa-mir-425-5p,breast cancer
hsa-mir-192-5p,renal fibrosis
hsa-mir-126-5p,"carcinoma, oral"
hsa-mir-18a-5p,bladder neoplasms
hsa-mir-106a-5p,"lymphoma, hodgkin"
hsa-mir-301b-5p,colon neoplasms
hsa-mir-98-5p,osteoporosis
hsa-mir-34c-5p,"carcinoma, nasopharyngeal"
hsa-mir-107,stroke
hsa-mir-210-5p,hemoglobin diseases
hsa-mir-148a-5p,hepatitis c virus infection
hsa-mir-508-5p,melanoma
hsa-mir-15a-5p,pituitary adenoma
hsa-mir-376c-5p,gastric neoplasms
hsa-mir-219a-5p,sepsis
hsa-mir-142-5p,graft-versus-host disease
hsa-mir-135b-5p,glioma
hsa-mir-96-5p,breast cancer
hsa-mir-7-5p,systemic lupus erythematosus
hsa-mir-125b-5p,myocardial infarction
hsa-mir-92a-1-5p,urinary bladder cancer
hsa-mir-124-5p,acute myocardial infarction
hsa-mir-135b-5p,preeclampsia
hsa-mir-128-1-5p,ovarian neoplasms
hsa-mir-216b-5p,heart failure
hsa-mir-185-5p,"carcinoma, gastric"
hsa-mir-27a-5p,autistic disorder
hsa-mir-29b-3p,obesity
hsa-mir-29b-3p,multiple sclerosis
hsa-mir-150-5p,osteosarcoma
hsa-mir-19b-3p,"carcinoma, ovarian"
hsa-mir-92b-5p,neuroblastoma
hsa-mir-130a-5p,"carcinoma, adrenocortical"
hsa-mir-125a-5p,muscular dystrophy
hsa-mir-29a-5p,spinal stenosis
hsa-mir-4310,colon neoplasms
hsa-mir-99b-5p,"carcinoma, gastrooesophageal"
hsa-mir-105-5p,amyotrophic lateral sclerosis
hsa-mir-1258,lung neoplasms
hsa-mir-186-5p,"carcinoma, colon"
hsa-mir-30e-5p,gastrointestinal neoplasms
hsa-mir-10b-5p,medulloblastoma
hsa-mir-95-5p,prostate neoplasms
hsa-mir-574-5p,"carcinoma, lung, non-small-cell"
hsa-mir-494-5p,arrhythmia
hsa-let-7g-5p,schizophrenia
hsa-mir-19b-1-5p,heart failure
hsa-mir-221-5p,cholesteatoma
hsa-mir-550a-5p,psychiatric disorders
hsa-mir-34c-5p,parkinson disease
hsa-mir-200a-5p,liver cirrhosis
hsa-mir-34a-5p,peritoneal fibrosis
hsa-mir-19b-3p,"lymphoma, large b-cell, diffuse"
hsa-mir-410-5p,colorectal carcinoma
hsa-mir-212-5p,psychiatric disorders
hsa-mir-26a-1-3p,lung neoplasms
hsa-mir-3135b,lupus nephritis
hsa-mir-25-5p,"squamous cell carcinoma, tongue"
hsa-mir-604,gastric neoplasms
hsa-mir-550b-2-5p,"tuberculosis, pulmonary"
hsa-mir-146a-5p,coronavirus infections
hsa-mir-361-5p,"carcinoma, cervical"
hsa-let-7f-5p,retinoblastoma
hsa-mir-328-5p,acute myocardial infarction
hsa-mir-133a-5p,inflammation
hsa-mir-19a-5p,huntington disease
hsa-mir-196b-5p,acute lung injury
hsa-let-7f-5p,irritable bowel syndrome
hsa-mir-142-5p,colitis
hsa-mir-410-5p,pituitary neoplasms
hsa-let-7f-2-3p,colon neoplasms
hsa-mir-574-5p,preeclampsia
hsa-mir-208b-5p,acute coronary syndrome
hsa-mir-409-5p,"adenocarcinoma, lung"
hsa-mir-16-2-3p,multiple myeloma
hsa-mir-21-5p,hepatic veno-occlusive disease
hsa-mir-31-5p,melanoma
hsa-mir-19a-5p,breast cancer
hsa-mir-17-5p,lymphoma
hsa-mir-320b,colorectal carcinoma
hsa-mir-101-5p,"diabetes mellitus, gestational"
hsa-let-7g-5p,"lymphoma, primary effusion"
hsa-mir-221-5p,kaposi sarcoma
hsa-mir-744-5p,alcoholic hepatitis
hsa-mir-30c-2-3p,heart failure
hsa-mir-135a-5p,pituitary adenoma
hsa-mir-197-5p,head and neck neoplasms
hsa-mir-520h,endometriosis
hsa-mir-302c-5p,head and neck neoplasms
hsa-let-7e-5p,muscular dystrophy
hsa-mir-130b-5p,lupus nephritis
hsa-mir-10b-5p,"cardiomyopathy, hypertrophic"
hsa-mir-21-5p,pancreatic neoplasms
hsa-mir-29a-5p,parkinson disease
hsa-mir-150-5p,hypertrophy
hsa-mir-1269a,colorectal carcinoma
hsa-mir-200a-5p,"carcinoma, lung"
hsa-mir-650,rheumatoid arthritis
hsa-mir-449b-5p,hepatoblastoma
hsa-mir-130b-5p,amyotrophic lateral sclerosis
hsa-mir-9-5p,"leukemia, myeloid, chronic"
hsa-mir-410-5p,"carcinoma, hepatocellular"
hsa-mir-23a-5p,"leukemia, myeloid, chronic"
hsa-mir-4324,"carcinoma, urothelial"
hsa-mir-365a-5p,mesial temporal lobe epilepsy
hsa-mir-620,"adenocarcinoma, lung"
hsa-mir-19b-3p,parkinson disease
hsa-mir-21-5p,leukemia
hsa-mir-193a-5p,mesothelioma
hsa-mir-135a-5p,"carcinoma, renal cell"
hsa-mir-520d-5p,breast cancer
hsa-mir-637,glioma
hsa-mir-197-5p,"carcinoma, lung, non-small-cell"
hsa-mir-223-5p,"leukemia, lymphoblastic"
hsa-mir-30a-5p,"carcinoma, ovarian"
hsa-mir-195-5p,adrenal cortex neoplasms
hsa-mir-938,gastric neoplasms
hsa-mir-202-5p,lung neoplasms
hsa-mir-133a-5p,inflammatory bowel diseases
hsa-mir-20a-5p,vascular disease [unspecific]
hsa-mir-7-5p,"carcinoma, thyroid, follicular"
hsa-mir-375-5p,melanoma
hsa-let-7f-2-3p,kaposi sarcoma
hsa-mir-181a-5p,african swine fever
hsa-mir-520c-5p,prostate neoplasms
hsa-mir-181a-5p,"lymphoma, b-cell"
hsa-mir-135a-2-3p,lung neoplasms
hsa-mir-92a-3p,bladder neoplasms
hsa-mir-631,multiple myeloma
hsa-mir-224-5p,pancreatic neoplasms
hsa-mir-34b-5p,bladder neoplasms
hsa-mir-93-5p,"diabetes mellitus, type 2"
hsa-mir-15a-5p,glioma
hsa-mir-614,multiple sclerosis
hsa-let-7d-5p,ovarian neoplasms
hsa-mir-195-5p,"carcinoma, adrenocortical"
hsa-mir-140-5p,muscle atrophy
hsa-mir-1343-5p,lung fibrosis
hsa-mir-26a-5p,parkinson disease
hsa-mir-26b-5p,alzheimer disease
hsa-mir-96-5p,diabetic peripheral neuropathy
hsa-mir-5187-5p,"stroke, ischemic"
hsa-mir-503-5p,breast cancer
hsa-mir-365a-5p,"carcinoma, hepatocellular"
hsa-mir-34a-5p,huntington disease
hsa-mir-137-5p,rectal neoplasms
hsa-mir-30c-2-3p,colon neoplasms
hsa-mir-125b-5p,kidney diseases [unspecific]
hsa-mir-452-5p,muscle atrophy
hsa-mir-199b-5p,leukemia
hsa-mir-93-5p,laryngeal neoplasms
hsa-mir-140-5p,"carcinoma, cervical"
hsa-mir-137-5p,"carcinoma, ovarian"
hsa-mir-490-5p,ovary mixed epithelial carcinoma
hsa-mir-16-2-3p,parkinson disease
hsa-mir-299-5p,"leukemia, myeloid, chronic"
hsa-mir-383-5p,"diabetes mellitus, type 2"
hsa-mir-101-5p,pancreatic neoplasms
hsa-mir-144-5p,familial mediterranean fever
hsa-mir-141-5p,hirschsprung disease
hsa-mir-29a-5p,neurilemmoma
hsa-let-7c-5p,colon neoplasms
hsa-let-7g-5p,osteoporosis
hsa-mir-561-5p,breast cancer
hsa-mir-4466,neoplasms [unspecific]
hsa-mir-205-5p,"carcinoma, adrenocortical"
hsa-mir-573,bladder neoplasms
hsa-mir-101-5p,intrahepatic cholangiocarcinoma
hsa-mir-199a-5p,"lymphoma, mantle-cell"
hsa-mir-96-5p,amyotrophic lateral sclerosis
hsa-mir-140-5p,infection [unspecific]
hsa-mir-1184,prostate neoplasms
hsa-mir-548an,pancreatic neoplasms
hsa-mir-204-5p,"squamous cell carcinoma, oral"
hsa-mir-4271,parkinson disease
hsa-mir-661,"carcinoma, lung, non-small-cell"
hsa-mir-187-5p,breast cancer
hsa-mir-503-5p,hepatitis c virus infection
hsa-mir-2110,amyotrophic lateral sclerosis
hsa-mir-10b-5p,choriocarcinoma
hsa-mir-215-5p,colon neoplasms
hsa-let-7f-1-3p,gastric neoplasms
hsa-let-7f-5p,obesity
hsa-mir-299-5p,heart failure
hsa-mir-4257,breast cancer
hsa-mir-148a-5p,obesity
hsa-mir-223-5p,inflammation
hsa-mir-34c-5p,ovarian neoplasms
hsa-mir-183-5p,lung neoplasms
hsa-mir-223-5p,sjogren syndrome
hsa-mir-147a,"carcinoma, hepatocellular"
hsa-mir-659-5p,dementia
hsa-mir-624-5p,neoplasms [unspecific]
hsa-mir-577,"fatty liver, non-alcoholic"
hsa-mir-106a-5p,mesothelioma
hsa-let-7c-5p,essential hypertension
hsa-mir-141-5p,prostate neoplasms
hsa-mir-520g-5p,endometriosis
hsa-mir-489-5p,"carcinoma, pancreatic"
hsa-mir-17-5p,"leukemia, lymphoblastic, acute"
hsa-mir-452-5p,"carcinoma, thyroid, follicular"
hsa-mir-26b-5p,"adenocarcinoma, lung"
hsa-mir-224-5p,"carcinoma, pancreatic"
hsa-mir-103a-2-5p,pancreatic neoplasms
hsa-mir-551b-5p,"adenocarcinoma, lung"
hsa-mir-509-5p,congenital heart diseases
hsa-mir-23b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-218-5p,cervical neoplasms
hsa-mir-138-2-3p,"leukemia, myeloid"
hsa-mir-30b-5p,"carcinoma, renal cell"
hsa-mir-31-5p,"lymphoma, follicular"
hsa-mir-590-5p,"carcinoma, colon"
hsa-mir-126-5p,leukemia
hsa-mir-184,age-related macular degeneration
hsa-mir-200c-5p,human cytomegalovirus infection
hsa-mir-195-5p,preeclampsia
hsa-mir-29c-5p,liver cirrhosis
hsa-mir-497-5p,acute myocardial infarction
hsa-mir-1268a,breast cancer
hsa-mir-144-5p,"lymphoma, large b-cell"
hsa-mir-32-5p,colorectal carcinoma
hsa-mir-202-5p,retinoblastoma
hsa-mir-5586-5p,"lymphoma, large b-cell, diffuse"
hsa-mir-126-5p,glioma
hsa-mir-192-5p,asthma
hsa-mir-29a-5p,"shock, hemorrhagic"
hsa-mir-361-5p,breast cancer
hsa-mir-183-5p,sensorineural hearing loss
hsa-mir-192-5p,pituitary adenoma
hsa-mir-222-5p,hepatoblastoma
hsa-mir-423-5p,lung neoplasms
hsa-mir-22-5p,breast cancer
hsa-mir-127-5p,osteosarcoma
hsa-mir-497-5p,mesothelioma
hsa-mir-145-5p,polycystic ovarian syndrome
hsa-mir-200a-5p,"carcinoma, nasopharyngeal"
hsa-mir-140-5p,intervertebral disc degeneration
hsa-mir-212-5p,prostate neoplasms
hsa-mir-495-5p,crohn disease
hsa-mir-181a-5p,"leukemia, myeloid, chronic"
hsa-mir-22-5p,"carcinoma, ovarian"
hsa-mir-22-5p,stroke
hsa-mir-203a-5p,"carcinoma, nasopharyngeal"
hsa-let-7a-5p,cardiomyopathy
hsa-mir-215-5p,ovarian neoplasms
hsa-mir-1-3p,polycystic kidney disease
hsa-mir-34c-5p,lung neoplasms
hsa-mir-128-3p,cerebral ischemia
hsa-mir-125b-1-3p,leukemia
hsa-mir-218-5p,gastrointestinal neoplasms
hsa-mir-34a-5p,pituitary adenoma
hsa-mir-24-2-5p,glioma
hsa-mir-218-5p,"carcinoma, colon"
hsa-mir-4294,"carcinoma, biliary tract"
hsa-mir-155-5p,autoimmune diseases [unspecific]
hsa-mir-145-5p,uveal melanoma
hsa-mir-570-5p,"carcinoma, gallbladder"
hsa-mir-126-5p,parkinson disease
hsa-mir-378a-5p,endometrial neoplasms
hsa-mir-184,nasopharyngeal neoplasms
hsa-mir-640,gastric neoplasms
hsa-mir-340-5p,liver transplant rejection
hsa-mir-150-5p,aplastic anemia
hsa-mir-30c-2-3p,pancreatic neoplasms
hsa-mir-34a-5p,salivary gland neoplasms
hsa-mir-26b-5p,posterior capsule opacification
hsa-mir-221-5p,"carcinoma, thyroid, papillary"
hsa-let-7b-5p,graves disease
hsa-mir-608,"carcinoma, colon"
hsa-mir-383-5p,heart failure
hsa-mir-15b-5p,ischemia-reperfusion injury
hsa-mir-26a-1-3p,cholangiocarcinoma
hsa-mir-944,lung neoplasms
hsa-mir-15a-5p,diabetic retinopathy
hsa-mir-19b-2-5p,"lymphoma, t-cell"
hsa-mir-183-5p,bladder neoplasms
hsa-mir-382-5p,"carcinoma, lung, non-small-cell"
hsa-mir-513a-5p,aortic stenosis
hsa-mir-21-5p,wounds and injuries [unspecific]
